date,item_name,category,quantity_sold,unit_price,stock_left
2029-12-09,Bracelet,Gold Jewelry,28,5794427.0,99
2029-12-10,Anklet,Gold Jewelry,14,3586494.0,21
2029-12-11,Bracelet,Gold Jewelry,12,3496231.0,87
2029-12-12,Earring,Gold Jewelry,16,5754623.0,30
2029-12-13,Charm,Gold Jewelry,2,5320326.0,21
2029-12-14,Anklet,Gold Jewelry,26,3564187.0,95
2029-12-15,Bangle,Gold Jewelry,26,3000643.0,21
2029-12-16,Earring,Gold Jewelry,6,3049771.0,24
2029-12-17,Gold Bar,Gold Jewelry,26,3925832.0,20
2029-12-18,Ring,Gold Jewelry,28,4461289.0,61
2029-12-19,Anklet,Gold Jewelry,10,3915423.0,85
2029-12-20,Bangle,Gold Jewelry,20,5905111.0,1
2029-12-21,Pendant,Gold Jewelry,4,4728408.0,87
2029-12-22,Gold Bar,Gold Jewelry,14,3568673.0,6
2029-12-23,Pendant,Gold Jewelry,4,4626034.0,83
2029-12-24,Earring,Gold Jewelry,0,3020362.0,24
2029-12-25,Ring,Gold Jewelry,22,,39
2029-12-26,Anklet,Gold Jewelry,24,4946503.0,61
2029-12-27,Anklet,Gold Jewelry,24,3086798.0,37
2029-12-28,Charm,Gold Jewelry,2,5591990.0,19
2029-12-29,Charm,Gold Jewelry,24,3384788.0,95
2029-12-30,Earring,Gold Jewelry,24,5274854.0,100
2029-12-31,Earring,Gold Jewelry,4,5321909.0,96
2030-01-01,Ring,Gold Jewelry,10,4801007.0,29
2030-01-02,Charm,Gold Jewelry,5,4673314.0,90
2030-01-03,Bangle,Gold Jewelry,1,4653122.0,100
2030-01-04,Bangle,Gold Jewelry,7,5700781.0,93
2030-01-05,Ring,Gold Jewelry,0,3690292.0,29
2030-01-06,Bangle,Gold Jewelry,6,5249147.0,87
2030-01-07,Brooch,Gold Jewelry,1,5294525.0,1
2030-01-08,Bracelet,Gold Jewelry,9,4826717.0,78
2030-01-09,Ring,Gold Jewelry,11,4517741.0,18
2030-01-10,Ring,Gold Jewelry,5,3106573.0,13
2030-01-11,Necklace,Gold Jewelry,11,3277281.0,57
2030-01-12,Gold Bar,Gold Jewelry,1,5840168.0,5
2030-01-13,Gold Bar,Gold Jewelry,1,5884364.0,4
2030-01-14,Brooch,Gold Jewelry,9,3139207.0,92
2030-01-15,Charm,Gold Jewelry,12,5258401.0,78
2030-01-16,Earring,Gold Jewelry,7,4006110.0,89
2030-01-17,Earring,Gold Jewelry,14,3092389.0,75
2030-01-18,Pendant,Gold Jewelry,14,3980665.0,69
2030-01-19,Brooch,Gold Jewelry,0,4027797.0,92
2030-01-20,Ring,Gold Jewelry,1,5661169.0,12
2030-01-21,Brooch,Gold Jewelry,6,3748963.0,86
2030-01-22,Brooch,Gold Jewelry,0,3500015.0,86
2030-01-23,Brooch,Gold Jewelry,7,5286460.0,79
2030-01-24,Gold Bar,Gold Jewelry,6,,98
2030-01-25,Brooch,Gold Jewelry,13,4975053.0,66
2030-01-26,Bracelet,Gold Jewelry,0,3753179.0,78
2030-01-27,Earring,Gold Jewelry,13,3685401.0,62
2030-01-28,Pendant,Gold Jewelry,6,4912181.0,63
2030-01-29,Bracelet,Gold Jewelry,10,4987046.0,68
2030-01-30,Pendant,Gold Jewelry,5,5599539.0,58
2030-01-31,Necklace,Gold Jewelry,12,5489913.0,45
2030-02-01,Pendant,Gold Jewelry,6,4747731.0,52
2030-02-02,Earring,Gold Jewelry,4,3855921.0,58
2030-02-03,Earring,Gold Jewelry,6,4478817.0,52
2030-02-04,Brooch,Gold Jewelry,0,2998207.0,66
2030-02-05,Anklet,Gold Jewelry,0,5361851.0,37
2030-02-06,Necklace,Gold Jewelry,8,3819698.0,37
2030-02-07,Ring,Gold Jewelry,0,5140078.0,12
2030-02-08,Bangle,Gold Jewelry,4,4491657.0,83
2030-02-09,Pendant,Gold Jewelry,12,5164446.0,40
2030-02-10,Anklet,Gold Jewelry,4,4676967.0,33
2030-02-11,Brooch,Gold Jewelry,2,3479226.0,64
2030-02-12,Gold Bar,Gold Jewelry,4,5614259.0,94
2030-02-13,Ring,Gold Jewelry,2,5075508.0,10
2030-02-14,Charm,Gold Jewelry,8,3377244.0,70
2030-02-15,Anklet,Gold Jewelry,8,3771809.0,25
2030-02-16,Gold Bar,Gold Jewelry,5,3426999.0,89
2030-02-17,Necklace,Gold Jewelry,14,3554262.0,23
2030-02-18,Brooch,Gold Jewelry,0,4943549.0,64
2030-02-19,Ring,Gold Jewelry,6,5379932.0,4
2030-02-20,Ring,Gold Jewelry,6,4726053.0,98
2030-02-21,Ring,Gold Jewelry,13,3345907.0,85
2030-02-22,Necklace,Gold Jewelry,9,3810158.0,14
2030-02-23,Pendant,Gold Jewelry,9,4242806.0,31
2030-02-24,Charm,Gold Jewelry,3,4235308.0,67
2030-02-25,Necklace,Gold Jewelry,7,3361102.0,7
2030-02-26,Bangle,Gold Jewelry,5,4568650.0,78
2030-02-27,Charm,Gold Jewelry,3,5314500.0,64
2030-02-28,Earring,Gold Jewelry,3,2998635.0,49
2030-03-01,Brooch,Gold Jewelry,1,4343930.0,63
2030-03-02,Necklace,Gold Jewelry,13,5805349.0,94
2030-03-03,Gold Bar,Gold Jewelry,1,5286636.0,88
2030-03-04,Charm,Gold Jewelry,11,4317713.0,53
2030-03-05,Bangle,Gold Jewelry,0,4105828.0,78
2030-03-06,Earring,Gold Jewelry,3,3173584.0,46
2030-03-07,Pendant,Gold Jewelry,4,5175538.0,27
2030-03-08,Gold Bar,Gold Jewelry,7,4073113.0,81
2030-03-09,Charm,Gold Jewelry,14,5880342.0,39
2030-03-10,Brooch,Gold Jewelry,5,4667444.0,58
2030-03-11,Gold Bar,Gold Jewelry,13,3032666.0,68
2030-03-12,Earring,Gold Jewelry,14,5421006.0,32
2030-03-13,Gold Bar,Gold Jewelry,3,5354131.0,65
2030-03-14,Bracelet,Gold Jewelry,12,3813285.0,56
2030-03-15,Anklet,Gold Jewelry,10,3247383.0,15
2030-03-16,Pendant,Gold Jewelry,6,5606225.0,21
2030-03-17,Earring,Gold Jewelry,7,3113552.0,25
2030-03-18,Gold Bar,Gold Jewelry,0,3707079.0,65
2030-03-19,Anklet,Gold Jewelry,11,4871524.0,4
2030-03-20,Anklet,Gold Jewelry,6,4395401.0,98
2030-03-21,Gold Bar,Gold Jewelry,14,5115905.0,51
2030-03-22,Brooch,Gold Jewelry,13,5528849.0,45
2030-03-23,Bracelet,Gold Jewelry,1,3568916.0,55
2030-03-24,Necklace,Gold Jewelry,1,5212233.0,93
2030-03-25,Bracelet,Gold Jewelry,7,5686906.0,48
2030-03-26,Gold Bar,Gold Jewelry,1,4141430.0,50
2030-03-27,Pendant,Gold Jewelry,14,5676292.0,7
2030-03-28,Necklace,Gold Jewelry,10,5472301.0,83
2030-03-29,Earring,Gold Jewelry,8,4868662.0,17
2030-03-30,Bracelet,Gold Jewelry,11,5801719.0,37
2030-03-31,Gold Bar,Gold Jewelry,0,5687237.0,50
2030-04-01,Bracelet,Gold Jewelry,14,4737810.0,23
2030-04-02,Necklace,Gold Jewelry,8,5618286.0,75
2030-04-03,Bangle,Gold Jewelry,0,4119714.0,78
2030-04-04,Charm,Gold Jewelry,0,3272416.0,39
2030-04-05,Bracelet,Gold Jewelry,9,3000149.0,14
2030-04-06,Earring,Gold Jewelry,12,3309344.0,5
2030-04-07,Earring,Gold Jewelry,9,5941342.0,96
2030-04-08,Ring,Gold Jewelry,1,3089947.0,84
2030-04-09,Bracelet,Gold Jewelry,5,5520845.0,9
2030-04-10,Charm,Gold Jewelry,5,4016771.0,34
2030-04-11,Brooch,Gold Jewelry,0,4575033.0,45
2030-04-12,Anklet,Gold Jewelry,6,5895031.0,92
2030-04-13,Charm,Gold Jewelry,7,5893449.0,27
2030-04-14,Anklet,Gold Jewelry,1,3645413.0,91
2030-04-15,Anklet,Gold Jewelry,7,4379474.0,84
2030-04-16,Bangle,Gold Jewelry,8,3318539.0,70
2030-04-17,Ring,Gold Jewelry,5,4327425.0,79
2030-04-18,Charm,Gold Jewelry,0,5256646.0,27
2030-04-19,Charm,Gold Jewelry,11,4393420.0,16
2030-04-20,Bangle,Gold Jewelry,8,5924998.0,62
2030-04-21,Bracelet,Gold Jewelry,12,4018457.0,97
2030-04-22,Bracelet,Gold Jewelry,11,4974147.0,86
2030-04-23,Bracelet,Gold Jewelry,10,5375661.0,76
2030-04-24,Pendant,Gold Jewelry,8,4539220.0,99
2030-04-25,Anklet,Gold Jewelry,0,4097787.0,84
2030-04-26,Pendant,Gold Jewelry,10,3958126.0,89
2030-04-27,Ring,Gold Jewelry,2,3911335.0,77
2030-04-28,Bangle,Gold Jewelry,8,4907157.0,54
2030-04-29,Charm,Gold Jewelry,10,4954539.0,6
2030-04-30,Anklet,Gold Jewelry,1,3932320.0,83
2030-05-01,Pendant,Gold Jewelry,11,3692846.0,78
2030-05-02,Pendant,Gold Jewelry,3,4683313.0,75
2030-05-03,Gold Bar,Gold Jewelry,3,4062129.0,47
2030-05-04,Pendant,Gold Jewelry,1,4530429.0,74
2030-05-05,Brooch,Gold Jewelry,14,3884210.0,31
2030-05-06,Charm,Gold Jewelry,2,4927526.0,4
2030-05-07,Brooch,Gold Jewelry,12,5733198.0,19
2030-05-08,Charm,Gold Jewelry,2,3009266.0,2
2030-05-09,Bangle,Gold Jewelry,0,5023023.0,54
2030-05-10,Charm,Gold Jewelry,5,3533210.0,97
2030-05-11,Brooch,Gold Jewelry,7,5072966.0,12
2030-05-12,Charm,Gold Jewelry,11,3252849.0,86
2030-05-13,Bangle,Gold Jewelry,2,3458806.0,52
2030-05-14,Bangle,Gold Jewelry,0,4794919.0,52
2030-05-15,Ring,Gold Jewelry,0,4440235.0,77
2030-05-16,Charm,Gold Jewelry,9,4438816.0,77
2030-05-17,Gold Bar,Gold Jewelry,6,4408197.0,41
2030-05-18,Bracelet,Gold Jewelry,9,4058278.0,67
2030-05-19,Earring,Gold Jewelry,12,3421358.0,84
2030-05-20,Bangle,Gold Jewelry,0,5927776.0,52
2030-05-21,Necklace,Gold Jewelry,11,3720744.0,64
2030-05-22,Bracelet,Gold Jewelry,10,5101507.0,57
2030-05-23,Anklet,Gold Jewelry,8,5558115.0,75
2030-05-24,Charm,Gold Jewelry,7,5893179.0,70
2030-05-25,Brooch,Gold Jewelry,6,3296385.0,6
2030-05-26,Earring,Gold Jewelry,9,5710059.0,75
2030-05-27,Necklace,Gold Jewelry,14,5306220.0,50
2030-05-28,Bracelet,Gold Jewelry,6,5050034.0,51
2030-05-29,Charm,Gold Jewelry,0,5440579.0,70
2030-05-30,Ring,Gold Jewelry,4,3920976.0,73
2030-05-31,Anklet,Gold Jewelry,10,5208957.0,65
2030-06-01,Earring,Gold Jewelry,12,4917354.0,63
2030-06-02,Gold Bar,Gold Jewelry,4,3798359.0,37
2030-06-03,Ring,Gold Jewelry,0,5202309.0,73
2030-06-04,Necklace,Gold Jewelry,7,5940214.0,43
2030-06-05,Earring,Gold Jewelry,11,5192080.0,52
2030-06-06,Ring,Gold Jewelry,10,5210187.0,63
2030-06-07,Anklet,Gold Jewelry,0,4485639.0,65
2030-06-08,Gold Bar,Gold Jewelry,3,4271356.0,34
2030-06-09,Ring,Gold Jewelry,14,4782646.0,49
2030-06-10,Pendant,Gold Jewelry,8,3062518.0,66
2030-06-11,Gold Bar,Gold Jewelry,13,3169855.0,21
2030-06-12,Necklace,Gold Jewelry,8,4910334.0,35
2030-06-13,Anklet,Gold Jewelry,4,5759217.0,61
2030-06-14,Charm,Gold Jewelry,3,3115243.0,67
2030-06-15,Brooch,Gold Jewelry,2,4002878.0,4
2030-06-16,Brooch,Gold Jewelry,2,4843756.0,2
2030-06-17,Brooch,Gold Jewelry,11,5489960.0,91
2030-06-18,Earring,Gold Jewelry,4,5116844.0,48
2030-06-19,Necklace,Gold Jewelry,9,4695318.0,26
2030-06-20,Anklet,Gold Jewelry,0,5774374.0,61
2030-06-21,Gold Bar,Gold Jewelry,4,5487831.0,17
2030-06-22,Earring,Gold Jewelry,5,5317620.0,43
2030-06-23,Necklace,Gold Jewelry,6,5176804.0,20
