date,item_name,category,quantity_sold,unit_price,stock_left,revenue,month
2028-12-09,Gold Bar,Gold Jewelry,4,4004291.0,49,16017164.0,12
2028-12-10,Earring,Gold Jewelry,10,4004291.0,66,40042910.0,12
2028-12-11,Bangle,Gold Jewelry,16,4334099.0,28,69345584.0,12
2028-12-12,Pendant,Gold Jewelry,16,4004291.0,83,64068656.0,12
2028-12-13,Bangle,Gold Jewelry,12,3862452.0,16,46349424.0,12
2028-12-14,Gold Bar,Gold Jewelry,22,4004291.0,27,88094402.0,12
2028-12-15,Charm,Gold Jewelry,4,4004291.0,2,16017164.0,12
2028-12-16,Earring,Gold Jewelry,6,4078756.0,60,24472536.0,12
2028-12-17,Pendant,Gold Jewelry,10,4004291.0,73,40042910.0,12
2028-12-18,Gold Bar,Gold Jewelry,20,4004291.0,7,80085820.0,12
2028-12-19,Gold Bar,Gold Jewelry,0,3954796.0,7,0.0,12
2028-12-20,Ring,Gold Jewelry,2,2838436.0,33,5676872.0,12
2028-12-21,Earring,Gold Jewelry,24,2741279.0,36,65790696.0,12
2028-12-22,Bangle,Gold Jewelry,0,3845462.0,16,0.0,12
2028-12-23,Necklace,Gold Jewelry,4,2812124.0,35,11248496.0,12
2028-12-24,Charm,Gold Jewelry,26,4142970.0,76,107717220.0,12
2028-12-25,Necklace,Gold Jewelry,14,4639493.0,21,64952902.0,12
2028-12-26,Bangle,Gold Jewelry,2,4004291.0,14,8008582.0,12
2028-12-27,Bangle,Gold Jewelry,0,4917063.0,14,0.0,12
2028-12-28,Earring,Gold Jewelry,16,4004291.0,20,64068656.0,12
2028-12-29,Bangle,Gold Jewelry,26,4004291.0,88,104111566.0,12
2028-12-30,Ring,Gold Jewelry,22,3723478.0,11,81916516.0,12
2028-12-31,Pendant,Gold Jewelry,4,3177244.0,69,12708976.0,12
2029-01-01,Bangle,Gold Jewelry,10,4000170.0,78,40001700.0,1
2029-01-02,Necklace,Gold Jewelry,0,4004291.0,21,0.0,1
2029-01-03,Bangle,Gold Jewelry,6,4789212.0,72,28735272.0,1
2029-01-04,Ring,Gold Jewelry,12,2969723.0,99,35636676.0,1
2029-01-05,Brooch,Gold Jewelry,14,4192400.0,37,58693600.0,1
2029-01-06,Brooch,Gold Jewelry,9,3571927.0,28,32147343.0,1
2029-01-07,Gold Bar,Gold Jewelry,4,2816306.0,3,11265224.0,1
2029-01-08,Charm,Gold Jewelry,4,4004291.0,72,16017164.0,1
2029-01-09,Bracelet,Gold Jewelry,13,4013173.0,60,52171249.0,1
2029-01-10,Pendant,Gold Jewelry,0,3709334.0,69,0.0,1
2029-01-11,Anklet,Gold Jewelry,14,3727644.0,80,52187016.0,1
2029-01-12,Gold Bar,Gold Jewelry,14,4004291.0,89,56060074.0,1
2029-01-13,Charm,Gold Jewelry,8,4004291.0,64,32034328.0,1
2029-01-14,Brooch,Gold Jewelry,6,4475460.0,22,26852760.0,1
2029-01-15,Necklace,Gold Jewelry,7,3227209.0,14,22590463.0,1
2029-01-16,Anklet,Gold Jewelry,8,4475821.0,72,35806568.0,1
2029-01-17,Charm,Gold Jewelry,5,3176085.0,59,15880425.0,1
2029-01-18,Charm,Gold Jewelry,11,4004291.0,48,44047201.0,1
2029-01-19,Gold Bar,Gold Jewelry,4,3556608.0,85,14226432.0,1
2029-01-20,Anklet,Gold Jewelry,5,3590525.0,67,17952625.0,1
2029-01-21,Earring,Gold Jewelry,0,4230056.0,20,0.0,1
2029-01-22,Bracelet,Gold Jewelry,1,3922407.0,59,3922407.0,1
2029-01-23,Earring,Gold Jewelry,3,4004291.0,17,12012873.0,1
2029-01-24,Anklet,Gold Jewelry,2,3240512.0,65,6481024.0,1
2029-01-25,Earring,Gold Jewelry,12,3509942.0,5,42119304.0,1
2029-01-26,Ring,Gold Jewelry,6,3218278.0,93,19309668.0,1
2029-01-27,Brooch,Gold Jewelry,8,4673940.0,14,37391520.0,1
2029-01-28,Ring,Gold Jewelry,4,4004291.0,89,16017164.0,1
2029-01-29,Bangle,Gold Jewelry,5,3124093.0,67,15620465.0,1
2029-01-30,Earring,Gold Jewelry,9,3239955.0,96,29159595.0,1
2029-01-31,Bangle,Gold Jewelry,13,4030074.0,54,52390962.0,1
2029-02-01,Necklace,Gold Jewelry,11,4266180.0,3,46927980.0,2
2029-02-02,Pendant,Gold Jewelry,11,4629082.0,58,50919902.0,2
2029-02-03,Necklace,Gold Jewelry,1,4232183.0,2,4232183.0,2
2029-02-04,Anklet,Gold Jewelry,2,3393545.0,63,6787090.0,2
2029-02-05,Charm,Gold Jewelry,2,4374528.0,46,8749056.0,2
2029-02-06,Brooch,Gold Jewelry,11,4650892.0,3,51159812.0,2
2029-02-07,Earring,Gold Jewelry,11,4004291.0,85,44047201.0,2
2029-02-08,Gold Bar,Gold Jewelry,14,4004291.0,71,56060074.0,2
2029-02-09,Pendant,Gold Jewelry,8,4095205.0,50,32761640.0,2
2029-02-10,Bracelet,Gold Jewelry,14,4058514.0,45,56819196.0,2
2029-02-11,Bracelet,Gold Jewelry,0,4998680.0,45,0.0,2
2029-02-12,Bracelet,Gold Jewelry,7,3219511.0,38,22536577.0,2
2029-02-13,Earring,Gold Jewelry,10,4004291.0,75,40042910.0,2
2029-02-14,Bracelet,Gold Jewelry,9,4004291.0,29,36038619.0,2
2029-02-15,Ring,Gold Jewelry,10,3499760.0,79,34997600.0,2
2029-02-16,Pendant,Gold Jewelry,8,3052283.0,42,24418264.0,2
2029-02-17,Ring,Gold Jewelry,5,3891613.0,74,19458065.0,2
2029-02-18,Charm,Gold Jewelry,3,4004291.0,43,12012873.0,2
2029-02-19,Pendant,Gold Jewelry,11,4870226.0,31,53572486.0,2
2029-02-20,Ring,Gold Jewelry,0,4004291.0,74,0.0,2
2029-02-21,Pendant,Gold Jewelry,7,4096683.0,24,28676781.0,2
2029-02-22,Charm,Gold Jewelry,6,4556798.0,37,27340788.0,2
2029-02-23,Bangle,Gold Jewelry,1,4004291.0,53,4004291.0,2
2029-02-24,Earring,Gold Jewelry,7,4004291.0,68,28030037.0,2
2029-02-25,Earring,Gold Jewelry,11,4871213.0,57,53583343.0,2
2029-02-26,Bracelet,Gold Jewelry,4,3211722.0,25,12846888.0,2
2029-02-27,Necklace,Gold Jewelry,6,4847618.0,96,29085708.0,2
2029-02-28,Bracelet,Gold Jewelry,3,3397290.0,22,10191870.0,2
2029-03-01,Anklet,Gold Jewelry,4,4093520.0,59,16374080.0,3
2029-03-02,Ring,Gold Jewelry,7,4004291.0,67,28030037.0,3
2029-03-03,Pendant,Gold Jewelry,0,4004291.0,24,0.0,3
2029-03-04,Necklace,Gold Jewelry,0,2968048.0,96,0.0,3
2029-03-05,Charm,Gold Jewelry,14,4273252.0,23,59825528.0,3
2029-03-06,Anklet,Gold Jewelry,3,3213483.0,56,9640449.0,3
2029-03-07,Charm,Gold Jewelry,2,4626062.0,21,9252124.0,3
2029-03-08,Earring,Gold Jewelry,12,4004291.0,45,48051492.0,3
2029-03-09,Earring,Gold Jewelry,0,4004291.0,45,0.0,3
2029-03-10,Bracelet,Gold Jewelry,11,4004291.0,11,44047201.0,3
2029-03-11,Ring,Gold Jewelry,1,4004291.0,66,4004291.0,3
2029-03-12,Necklace,Gold Jewelry,11,4004291.0,85,44047201.0,3
2029-03-13,Brooch,Gold Jewelry,2,4495004.0,1,8990008.0,3
2029-03-14,Anklet,Gold Jewelry,10,4004291.0,46,40042910.0,3
2029-03-15,Anklet,Gold Jewelry,14,4692618.0,32,65696652.0,3
2029-03-16,Bracelet,Gold Jewelry,14,4148673.0,97,58081422.0,3
2029-03-17,Earring,Gold Jewelry,10,4004291.0,35,40042910.0,3
2029-03-18,Bracelet,Gold Jewelry,13,4004291.0,84,52055783.0,3
2029-03-19,Pendant,Gold Jewelry,0,2986314.0,24,0.0,3
2029-03-20,Necklace,Gold Jewelry,0,4004291.0,85,0.0,3
2029-03-21,Ring,Gold Jewelry,0,4304090.0,66,0.0,3
2029-03-22,Bangle,Gold Jewelry,5,4004291.0,48,20021455.0,3
2029-03-23,Gold Bar,Gold Jewelry,4,3519692.0,67,14078768.0,3
2029-03-24,Gold Bar,Gold Jewelry,7,4004291.0,60,28030037.0,3
2029-03-25,Bracelet,Gold Jewelry,1,4848775.0,83,4848775.0,3
2029-03-26,Pendant,Gold Jewelry,3,4004291.0,21,12012873.0,3
2029-03-27,Necklace,Gold Jewelry,7,4387694.0,78,30713858.0,3
2029-03-28,Brooch,Gold Jewelry,11,4004291.0,90,44047201.0,3
2029-03-29,Gold Bar,Gold Jewelry,5,3355904.0,55,16779520.0,3
2029-03-30,Necklace,Gold Jewelry,0,3045865.0,78,0.0,3
2029-03-31,Ring,Gold Jewelry,14,3491773.0,52,48884822.0,3
2029-04-01,Charm,Gold Jewelry,3,4721037.0,18,14163111.0,4
2029-04-02,Pendant,Gold Jewelry,0,4817381.0,21,0.0,4
2029-04-03,Earring,Gold Jewelry,12,2854616.0,23,34255392.0,4
2029-04-04,Necklace,Gold Jewelry,1,3161370.0,77,3161370.0,4
2029-04-05,Ring,Gold Jewelry,4,4800143.0,48,19200572.0,4
2029-04-06,Brooch,Gold Jewelry,13,3297385.0,77,42866005.0,4
2029-04-07,Bangle,Gold Jewelry,7,4350638.0,41,30454466.0,4
2029-04-08,Earring,Gold Jewelry,7,4796337.0,16,33574359.0,4
2029-04-09,Bangle,Gold Jewelry,10,4004291.0,31,40042910.0,4
2029-04-10,Brooch,Gold Jewelry,2,4004291.0,75,8008582.0,4
2029-04-11,Ring,Gold Jewelry,10,4410253.0,38,44102530.0,4
2029-04-12,Gold Bar,Gold Jewelry,12,3767399.0,43,45208788.0,4
2029-04-13,Bangle,Gold Jewelry,3,3007756.0,28,9023268.0,4
2029-04-14,Earring,Gold Jewelry,9,3604376.0,7,32439384.0,4
2029-04-15,Bracelet,Gold Jewelry,10,3668487.0,73,36684870.0,4
2029-04-16,Anklet,Gold Jewelry,13,4004291.0,19,52055783.0,4
2029-04-17,Necklace,Gold Jewelry,5,3204039.0,72,16020195.0,4
2029-04-18,Gold Bar,Gold Jewelry,10,4004291.0,33,40042910.0,4
2029-04-19,Bangle,Gold Jewelry,10,4313517.0,18,43135170.0,4
2029-04-20,Charm,Gold Jewelry,9,3335242.0,9,30017178.0,4
2029-04-21,Necklace,Gold Jewelry,2,4004291.0,70,8008582.0,4
2029-04-22,Bracelet,Gold Jewelry,1,4004291.0,72,4004291.0,4
2029-04-23,Brooch,Gold Jewelry,5,4570302.0,70,22851510.0,4
2029-04-24,Anklet,Gold Jewelry,10,4102712.0,9,41027120.0,4
2029-04-25,Ring,Gold Jewelry,12,3313749.0,26,39764988.0,4
2029-04-26,Bracelet,Gold Jewelry,14,4004291.0,58,56060074.0,4
2029-04-27,Bracelet,Gold Jewelry,4,4872131.0,54,19488524.0,4
2029-04-28,Brooch,Gold Jewelry,13,4004291.0,57,52055783.0,4
2029-04-29,Pendant,Gold Jewelry,9,4811335.0,12,43302015.0,4
2029-04-30,Brooch,Gold Jewelry,4,3589687.0,53,14358748.0,4
2029-05-01,Pendant,Gold Jewelry,9,4004291.0,3,36038619.0,5
2029-05-02,Pendant,Gold Jewelry,0,4674855.0,3,0.0,5
2029-05-03,Gold Bar,Gold Jewelry,4,4004291.0,29,16017164.0,5
2029-05-04,Gold Bar,Gold Jewelry,9,3860965.0,20,34748685.0,5
2029-05-05,Earring,Gold Jewelry,11,4016671.0,96,44183381.0,5
2029-05-06,Bangle,Gold Jewelry,4,4004291.0,14,16017164.0,5
2029-05-07,Bangle,Gold Jewelry,2,4004291.0,12,8008582.0,5
2029-05-08,Ring,Gold Jewelry,6,3531463.0,20,21188778.0,5
2029-05-09,Bangle,Gold Jewelry,5,4883023.0,7,24415115.0,5
2029-05-10,Gold Bar,Gold Jewelry,3,4895510.0,17,14686530.0,5
2029-05-11,Earring,Gold Jewelry,1,3146179.0,95,3146179.0,5
2029-05-12,Earring,Gold Jewelry,11,4004291.0,84,44047201.0,5
2029-05-13,Pendant,Gold Jewelry,8,4097633.0,95,32781064.0,5
2029-05-14,Brooch,Gold Jewelry,0,4004291.0,53,0.0,5
2029-05-15,Ring,Gold Jewelry,12,4004291.0,8,48051492.0,5
2029-05-16,Pendant,Gold Jewelry,12,3428270.0,83,41139240.0,5
2029-05-17,Brooch,Gold Jewelry,10,4004291.0,43,40042910.0,5
2029-05-18,Bangle,Gold Jewelry,14,4004291.0,93,56060074.0,5
2029-05-19,Pendant,Gold Jewelry,13,3416867.0,70,44419271.0,5
2029-05-20,Necklace,Gold Jewelry,3,3904381.0,67,11713143.0,5
2029-05-21,Bangle,Gold Jewelry,0,4004291.0,93,0.0,5
2029-05-22,Brooch,Gold Jewelry,12,4817328.0,31,57807936.0,5
2029-05-23,Ring,Gold Jewelry,5,3662965.0,3,18314825.0,5
2029-05-24,Brooch,Gold Jewelry,3,3040483.0,28,9121449.0,5
2029-05-25,Pendant,Gold Jewelry,4,4004291.0,66,16017164.0,5
2029-05-26,Pendant,Gold Jewelry,4,4669962.0,62,18679848.0,5
2029-05-27,Bracelet,Gold Jewelry,8,3073646.0,46,24589168.0,5
2029-05-28,Ring,Gold Jewelry,0,4184503.0,3,0.0,5
2029-05-29,Charm,Gold Jewelry,12,2912024.0,97,34944288.0,5
2029-05-30,Bangle,Gold Jewelry,1,4004291.0,92,4004291.0,5
2029-05-31,Earring,Gold Jewelry,12,3716789.0,72,44601468.0,5
2029-06-01,Ring,Gold Jewelry,5,3350026.0,98,16750130.0,6
2029-06-02,Earring,Gold Jewelry,4,2920276.0,68,11681104.0,6
2029-06-03,Ring,Gold Jewelry,10,2987494.0,88,29874940.0,6
2029-06-04,Ring,Gold Jewelry,6,4856686.0,82,29140116.0,6
2029-06-05,Brooch,Gold Jewelry,2,4004291.0,26,8008582.0,6
2029-06-06,Ring,Gold Jewelry,2,4688232.0,80,9376464.0,6
2029-06-07,Bracelet,Gold Jewelry,9,4676307.0,37,42086763.0,6
2029-06-08,Charm,Gold Jewelry,1,3087285.0,96,3087285.0,6
2029-06-09,Pendant,Gold Jewelry,12,4200254.0,50,50403048.0,6
2029-06-10,Anklet,Gold Jewelry,2,3078949.0,7,6157898.0,6
2029-06-11,Earring,Gold Jewelry,9,4004291.0,59,36038619.0,6
2029-06-12,Pendant,Gold Jewelry,0,4200477.0,50,0.0,6
2029-06-13,Anklet,Gold Jewelry,4,3048371.0,3,12193484.0,6
2029-06-14,Charm,Gold Jewelry,13,4004291.0,83,52055783.0,6
2029-06-15,Charm,Gold Jewelry,14,3459275.0,69,48429850.0,6
2029-06-16,Earring,Gold Jewelry,11,4538002.0,48,49918022.0,6
2029-06-17,Earring,Gold Jewelry,4,2938591.0,44,11754364.0,6
2029-06-18,Charm,Gold Jewelry,11,4004291.0,58,44047201.0,6
2029-06-19,Anklet,Gold Jewelry,10,4004291.0,93,40042910.0,6
2029-06-20,Ring,Gold Jewelry,6,3454604.0,74,20727624.0,6
2029-06-21,Bangle,Gold Jewelry,3,4004291.0,89,12012873.0,6
2029-06-22,Necklace,Gold Jewelry,2,3590220.0,65,7180440.0,6
2029-06-23,Pendant,Gold Jewelry,0,3760681.0,50,0.0,6
2029-06-24,Brooch,Gold Jewelry,11,3084409.0,15,33928499.0,6
2029-06-25,Pendant,Gold Jewelry,14,4152649.0,36,58137086.0,6
2029-06-26,Brooch,Gold Jewelry,7,4026968.0,8,28188776.0,6
2029-06-27,Anklet,Gold Jewelry,12,3979152.0,81,47749824.0,6
2029-06-28,Brooch,Gold Jewelry,2,3803167.0,6,7606334.0,6
2029-06-29,Earring,Gold Jewelry,12,4930932.0,32,59171184.0,6
2029-06-30,Bangle,Gold Jewelry,14,4004291.0,75,56060074.0,6
2029-07-01,Bangle,Gold Jewelry,1,4821892.0,74,4821892.0,7
2029-07-02,Earring,Gold Jewelry,10,3701596.0,22,37015960.0,7
2029-07-03,Bracelet,Gold Jewelry,3,4004291.0,34,12012873.0,7
2029-07-04,Anklet,Gold Jewelry,2,4004291.0,79,8008582.0,7
2029-07-05,Bracelet,Gold Jewelry,12,4004291.0,22,48051492.0,7
2029-07-06,Bracelet,Gold Jewelry,0,3413573.0,22,0.0,7
2029-07-07,Pendant,Gold Jewelry,2,4416173.0,34,8832346.0,7
2029-07-08,Charm,Gold Jewelry,11,4451559.0,47,48967149.0,7
2029-07-09,Pendant,Gold Jewelry,1,4906742.0,33,4906742.0,7
2029-07-10,Charm,Gold Jewelry,7,3899977.0,40,27299839.0,7
2029-07-11,Necklace,Gold Jewelry,0,4553512.0,65,0.0,7
2029-07-12,Brooch,Gold Jewelry,8,4299800.0,98,34398400.0,7
2029-07-13,Charm,Gold Jewelry,0,4004291.0,40,0.0,7
2029-07-14,Earring,Gold Jewelry,9,4425828.0,13,39832452.0,7
2029-07-15,Pendant,Gold Jewelry,2,4854361.0,31,9708722.0,7
2029-07-16,Anklet,Gold Jewelry,4,4004291.0,75,16017164.0,7
2029-07-17,Brooch,Gold Jewelry,6,3126584.0,92,18759504.0,7
2029-07-18,Necklace,Gold Jewelry,4,4235302.0,61,16941208.0,7
2029-07-19,Charm,Gold Jewelry,7,3722015.0,33,26054105.0,7
2029-07-20,Necklace,Gold Jewelry,11,3411471.0,50,37526181.0,7
2029-07-21,Anklet,Gold Jewelry,4,4004291.0,71,16017164.0,7
2029-07-22,Bracelet,Gold Jewelry,0,4004291.0,22,0.0,7
2029-07-23,Bangle,Gold Jewelry,4,4800067.0,70,19200268.0,7
2029-07-24,Anklet,Gold Jewelry,3,4389070.0,68,13167210.0,7
2029-07-25,Gold Bar,Gold Jewelry,5,4484348.0,12,22421740.0,7
2029-07-26,Anklet,Gold Jewelry,2,4004291.0,66,8008582.0,7
2029-07-27,Necklace,Gold Jewelry,14,3688741.0,36,51642374.0,7
2029-07-28,Earring,Gold Jewelry,10,4004291.0,3,40042910.0,7
2029-07-29,Pendant,Gold Jewelry,4,4858615.0,27,19434460.0,7
2029-07-30,Earring,Gold Jewelry,1,3285277.0,2,3285277.0,7
2029-07-31,Necklace,Gold Jewelry,0,2977449.0,36,0.0,7
2029-08-01,Pendant,Gold Jewelry,5,4004291.0,22,20021455.0,8
2029-08-02,Gold Bar,Gold Jewelry,12,4023995.0,100,48287940.0,8
2029-08-03,Bangle,Gold Jewelry,14,3133420.0,56,43867880.0,8
2029-08-04,Brooch,Gold Jewelry,11,4466662.0,81,49133282.0,8
2029-08-05,Necklace,Gold Jewelry,5,2973870.0,31,14869350.0,8
2029-08-06,Charm,Gold Jewelry,4,3695636.0,29,14782544.0,8
2029-08-07,Necklace,Gold Jewelry,5,4004291.0,26,20021455.0,8
2029-08-08,Necklace,Gold Jewelry,10,3288377.0,16,32883770.0,8
2029-08-09,Pendant,Gold Jewelry,6,4004291.0,16,24025746.0,8
2029-08-10,Ring,Gold Jewelry,11,4841564.0,63,53257204.0,8
2029-08-11,Anklet,Gold Jewelry,4,3333330.0,62,13333320.0,8
2029-08-12,Ring,Gold Jewelry,0,3758004.0,63,0.0,8
2029-08-13,Gold Bar,Gold Jewelry,7,4004291.0,93,28030037.0,8
2029-08-14,Charm,Gold Jewelry,3,4436786.0,26,13310358.0,8
2029-08-15,Bangle,Gold Jewelry,8,3270744.0,48,26165952.0,8
2029-08-16,Bracelet,Gold Jewelry,13,3348677.0,9,43532801.0,8
2029-08-17,Gold Bar,Gold Jewelry,9,4004291.0,84,36038619.0,8
2029-08-18,Bracelet,Gold Jewelry,0,3661698.0,9,0.0,8
2029-08-19,Bracelet,Gold Jewelry,5,3364395.0,4,16821975.0,8
2029-08-20,Bangle,Gold Jewelry,0,4121393.0,48,0.0,8
2029-08-21,Earring,Gold Jewelry,2,4004291.0,100,8008582.0,8
2029-08-22,Ring,Gold Jewelry,2,4936319.0,61,9872638.0,8
2029-08-23,Necklace,Gold Jewelry,9,3779015.0,7,34011135.0,8
2029-08-24,Brooch,Gold Jewelry,11,4004291.0,70,44047201.0,8
2029-08-25,Bracelet,Gold Jewelry,11,3640830.0,93,40049130.0,8
2029-08-26,Charm,Gold Jewelry,3,3129539.0,23,9388617.0,8
2029-08-27,Gold Bar,Gold Jewelry,5,4592455.0,79,22962275.0,8
2029-08-28,Earring,Gold Jewelry,14,3116150.0,86,43626100.0,8
2029-08-29,Bracelet,Gold Jewelry,6,4004291.0,87,24025746.0,8
2029-08-30,Earring,Gold Jewelry,9,4696964.0,77,42272676.0,8
2029-08-31,Earring,Gold Jewelry,3,4004291.0,74,12012873.0,8
2029-09-01,Bracelet,Gold Jewelry,5,3341415.0,82,16707075.0,9
2029-09-02,Pendant,Gold Jewelry,10,4824658.0,6,48246580.0,9
2029-09-03,Anklet,Gold Jewelry,0,3499012.0,62,0.0,9
2029-09-04,Charm,Gold Jewelry,13,4489265.0,10,58360445.0,9
2029-09-05,Necklace,Gold Jewelry,7,4004291.0,100,28030037.0,9
2029-09-06,Necklace,Gold Jewelry,6,3579357.0,94,21476142.0,9
2029-09-07,Charm,Gold Jewelry,14,4004291.0,96,56060074.0,9
2029-09-08,Pendant,Gold Jewelry,10,4004291.0,96,40042910.0,9
2029-09-09,Necklace,Gold Jewelry,0,4004291.0,94,0.0,9
2029-09-10,Earring,Gold Jewelry,8,4004291.0,66,32034328.0,9
2029-09-11,Bangle,Gold Jewelry,2,4862534.0,46,9725068.0,9
2029-09-12,Gold Bar,Gold Jewelry,1,2990159.0,78,2990159.0,9
2029-09-13,Ring,Gold Jewelry,0,4004291.0,61,0.0,9
2029-09-14,Necklace,Gold Jewelry,2,3498372.0,92,6996744.0,9
2029-09-15,Charm,Gold Jewelry,4,4948237.0,92,19792948.0,9
2029-09-16,Bangle,Gold Jewelry,13,3606608.0,33,46885904.0,9
2029-09-17,Bracelet,Gold Jewelry,10,4004291.0,72,40042910.0,9
2029-09-18,Anklet,Gold Jewelry,1,3796820.0,61,3796820.0,9
2029-09-19,Charm,Gold Jewelry,11,3676864.0,81,40445504.0,9
2029-09-20,Earring,Gold Jewelry,2,4937338.0,64,9874676.0,9
2029-09-21,Anklet,Gold Jewelry,14,4090265.0,47,57263710.0,9
2029-09-22,Gold Bar,Gold Jewelry,14,4076365.0,64,57069110.0,9
2029-09-23,Gold Bar,Gold Jewelry,14,4194604.0,50,58724456.0,9
2029-09-24,Pendant,Gold Jewelry,3,3131098.0,93,9393294.0,9
2029-09-25,Brooch,Gold Jewelry,6,4511824.0,64,27070944.0,9
2029-09-26,Pendant,Gold Jewelry,12,4015497.0,81,48185964.0,9
2029-09-27,Bangle,Gold Jewelry,0,4481482.0,33,0.0,9
2029-09-28,Anklet,Gold Jewelry,14,3866952.0,33,54137328.0,9
2029-09-29,Brooch,Gold Jewelry,8,3961687.0,56,31693496.0,9
2029-09-30,Bracelet,Gold Jewelry,7,3299329.0,65,23095303.0,9
2029-10-01,Earring,Gold Jewelry,6,3083750.0,58,18502500.0,10
2029-10-02,Anklet,Gold Jewelry,24,2988092.0,9,71714208.0,10
2029-10-03,Pendant,Gold Jewelry,0,3102000.0,81,0.0,10
2029-10-04,Ring,Gold Jewelry,0,4004291.0,61,0.0,10
2029-10-05,Brooch,Gold Jewelry,0,3191137.0,56,0.0,10
2029-10-06,Brooch,Gold Jewelry,0,4004291.0,56,0.0,10
2029-10-07,Earring,Gold Jewelry,14,4004291.0,44,56060074.0,10
2029-10-08,Necklace,Gold Jewelry,4,3250153.0,88,13000612.0,10
2029-10-09,Gold Bar,Gold Jewelry,28,3981178.0,22,111472984.0,10
2029-10-10,Gold Bar,Gold Jewelry,10,4004291.0,12,40042910.0,10
2029-10-11,Ring,Gold Jewelry,4,3109069.0,57,12436276.0,10
2029-10-12,Bangle,Gold Jewelry,20,3439010.0,13,68780200.0,10
2029-10-13,Bangle,Gold Jewelry,8,4163894.0,5,33311152.0,10
2029-10-14,Bracelet,Gold Jewelry,24,4511697.0,41,108280728.0,10
2029-10-15,Anklet,Gold Jewelry,28,3582092.0,81,100298576.0,10
2029-10-16,Charm,Gold Jewelry,26,3972496.0,55,103284896.0,10
2029-10-17,Necklace,Gold Jewelry,0,3474792.0,88,0.0,10
2029-10-18,Pendant,Gold Jewelry,28,4450826.0,53,124623128.0,10
2029-10-19,Charm,Gold Jewelry,12,4004291.0,43,48051492.0,10
2029-10-20,Charm,Gold Jewelry,2,3500107.0,41,7000214.0,10
2029-10-21,Brooch,Gold Jewelry,0,3541635.0,56,0.0,10
2029-10-22,Ring,Gold Jewelry,24,4937793.0,33,118507032.0,10
2029-10-23,Gold Bar,Gold Jewelry,0,4974836.0,12,0.0,10
2029-10-24,Bracelet,Gold Jewelry,20,3922407.0,21,78448140.0,10
2029-10-25,Bangle,Gold Jewelry,4,4581457.0,1,18325828.0,10
2029-10-26,Ring,Gold Jewelry,10,4050748.0,23,40507480.0,10
2029-10-27,Brooch,Gold Jewelry,18,4263640.0,38,76745520.0,10
2029-10-28,Pendant,Gold Jewelry,18,3394453.0,35,61100154.0,10
2029-10-29,Bracelet,Gold Jewelry,26,4738561.0,95,123202586.0,10
2029-10-30,Brooch,Gold Jewelry,8,4004291.0,30,32034328.0,10
2029-10-31,Gold Bar,Gold Jewelry,22,2926036.0,90,64372792.0,10
2029-11-01,Gold Bar,Gold Jewelry,2,4079517.0,88,8159034.0,11
2029-11-02,Gold Bar,Gold Jewelry,16,4004291.0,72,64068656.0,11
2029-11-03,Ring,Gold Jewelry,14,3252849.0,9,45539886.0,11
2029-11-04,Ring,Gold Jewelry,4,3569503.0,5,14278012.0,11
2029-11-05,Bangle,Gold Jewelry,14,3307141.0,87,46299974.0,11
2029-11-06,Bangle,Gold Jewelry,26,4808217.0,61,125013642.0,11
2029-11-07,Pendant,Gold Jewelry,16,3222783.0,19,51564528.0,11
2029-11-08,Bracelet,Gold Jewelry,26,4004291.0,69,104111566.0,11
2029-11-09,Earring,Gold Jewelry,28,4464732.0,16,125012496.0,11
2029-11-10,Earring,Gold Jewelry,4,3470117.0,12,13880468.0,11
2029-11-11,Brooch,Gold Jewelry,4,3278680.0,26,13114720.0,11
2029-11-12,Gold Bar,Gold Jewelry,2,4390086.0,70,8780172.0,11
2029-11-13,Bracelet,Gold Jewelry,14,4004291.0,55,56060074.0,11
2029-11-14,Charm,Gold Jewelry,18,3522718.0,23,63408924.0,11
2029-11-15,Ring,Gold Jewelry,0,4004291.0,5,0.0,11
2029-11-16,Anklet,Gold Jewelry,14,4999458.0,67,69992412.0,11
2029-11-17,Necklace,Gold Jewelry,12,3468610.0,76,41623320.0,11
2029-11-18,Pendant,Gold Jewelry,26,2915042.0,93,75791092.0,11
2029-11-19,Gold Bar,Gold Jewelry,12,3299802.0,58,39597624.0,11
2029-11-20,Gold Bar,Gold Jewelry,4,4004291.0,54,16017164.0,11
2029-11-21,Gold Bar,Gold Jewelry,0,4004291.0,54,0.0,11
2029-11-22,Ring,Gold Jewelry,0,3640410.0,5,0.0,11
2029-11-23,Ring,Gold Jewelry,16,3042895.0,89,48686320.0,11
2029-11-24,Necklace,Gold Jewelry,8,4004291.0,68,32034328.0,11
2029-11-25,Charm,Gold Jewelry,0,4004291.0,23,0.0,11
2029-11-26,Bracelet,Gold Jewelry,28,3830783.0,27,107261924.0,11
2029-11-27,Gold Bar,Gold Jewelry,8,4253219.0,46,34025752.0,11
2029-11-28,Earring,Gold Jewelry,24,4004291.0,88,96102984.0,11
2029-11-29,Bangle,Gold Jewelry,14,4004291.0,47,56060074.0,11
2029-11-30,Earring,Gold Jewelry,14,4662520.0,74,65275280.0,11
2029-12-01,Brooch,Gold Jewelry,8,4845510.0,18,38764080.0,12
2029-12-02,Earring,Gold Jewelry,22,4390017.0,52,96580374.0,12
2029-12-03,Brooch,Gold Jewelry,16,4640388.0,2,74246208.0,12
